"timstamp","fx_rate","timestamp for entry"
"1636591033000","0.800923","2021-11-11"
"1636591044000","0.800884","2021-11-11"
"1636591053000","0.800916","2021-11-11"
"1636591064000","0.800942","2021-11-11"
"1636591075000","0.801025","2021-11-11"
"1636591085000","0.801154","2021-11-11"
"1636591096000","0.800916","2021-11-11"
"1636591097000","0.801089","2021-11-11"
"1636591114000","0.800884","2021-11-11"
"1636591127000","0.800884","2021-11-11"
"1636591136000","0.800859","2021-11-11"
"1636591145000","0.800891","2021-11-11"
"1636591156000","0.800987","2021-11-11"
"1636591162000","0.800948","2021-11-11"
"1636591175000","0.801089","2021-11-11"
"1636591188000","0.800929","2021-11-11"
"1636591197000","0.800878","2021-11-11"
"1636591209000","0.800859","2021-11-11"
"1636591217000","0.800801","2021-11-11"
"1636591227000","0.800762","2021-11-11"
"1636591239000","0.800794","2021-11-11"
"1636591249000","0.800846","2021-11-11"
"1636591260000","0.800871","2021-11-11"
"1636591268000","0.800833","2021-11-11"
"1636591280000","0.800897","2021-11-11"
"1636591290000","0.800801","2021-11-11"
"1636596976000","0.800564","2021-11-11"
"1636596979000","0.800576","2021-11-11"
"1636596981000","0.800487","2021-11-11"
"1636596984000","0.800641","2021-11-11"
"1636596985000","0.80048","2021-11-11"
"1636596989000","0.800705","2021-11-11"
"1636597060000","0.8005","2021-11-11"
"1636597063000","0.8005","2021-11-11"
"1636597065000","0.800493","2021-11-11"
"1636597196000","0.800487","2021-11-11"
"1636597197000","0.800493","2021-11-11"
"1636597200000","0.800493","2021-11-11"
