"timstamp","fx_rate","timestamp for entry"
"1636682855000","0.72793","2021-11-12"
"1636682871000","0.72794","2021-11-12"
"1636682885000","0.728","2021-11-12"
"1636682898000","0.7282","2021-11-12"
"1636682911000","0.72796","2021-11-12"
"1636682923000","0.728","2021-11-12"
"1636682938000","0.7282","2021-11-12"
"1636682952000","0.72791","2021-11-12"
"1636682965000","0.7279","2021-11-12"
"1636682977000","0.72792","2021-11-12"
"1636682992000","0.72795","2021-11-12"
"1636683005000","0.72793","2021-11-12"
"1636683019000","0.72795","2021-11-12"
"1636683032000","0.728009","2021-11-12"
"1636683046000","0.728078","2021-11-12"
"1636683059000","0.7281","2021-11-12"
"1636683072000","0.72808","2021-11-12"
"1636683085000","0.728226","2021-11-12"
"1636683100000","0.72808","2021-11-12"
"1636683113000","0.72806","2021-11-12"
"1636683126000","0.72811","2021-11-12"
"1636683140000","0.72808","2021-11-12"
"1636683151000","0.728385","2021-11-12"
"1636683167000","0.72804","2021-11-12"
"1636683180000","0.72804","2021-11-12"
"1636683192000","0.728051","2021-11-12"
"1636683206000","0.72797","2021-11-12"
"1636683220000","0.7282","2021-11-12"
"1636683234000","0.72804","2021-11-12"
"1636683247000","0.727998","2021-11-12"
"1636683260000","0.7282","2021-11-12"
"1636683274000","0.72798","2021-11-12"
"1636683287000","0.728","2021-11-12"
"1636683301000","0.72798","2021-11-12"
"1636683314000","0.72803","2021-11-12"
"1636683328000","0.728279","2021-11-12"
"1636683338000","0.72812","2021-11-12"
"1636683354000","0.72807","2021-11-12"
"1636683368000","0.728109","2021-11-12"
"1636683381000","0.72802","2021-11-12"
"1636683394000","0.72804","2021-11-12"
"1636683408000","0.728009","2021-11-12"
"1636683422000","0.7282","2021-11-12"
"1636683432000","0.7283","2021-11-12"
"1636683447000","0.727987","2021-11-12"
"1636683462000","0.7283","2021-11-12"
"1636683474000","0.72799","2021-11-12"
"1636683482000","0.7281","2021-11-12"
"1636683502000","0.7283","2021-11-12"
"1636683512000","0.7283","2021-11-12"
"1636683529000","0.72789","2021-11-12"
"1636683542000","0.7282","2021-11-12"
"1636683552000","0.7282","2021-11-12"
"1636683567000","0.72794","2021-11-12"
"1636683583000","0.728","2021-11-12"
"1636683595000","0.72792","2021-11-12"
"1636683609000","0.72794","2021-11-12"
"1636683621000","0.727919","2021-11-12"
"1636683636000","0.72788","2021-11-12"
"1636683648000","0.728","2021-11-12"
"1636683663000","0.72785","2021-11-12"
"1636683676000","0.727892","2021-11-12"
"1636683686000","0.72788","2021-11-12"
"1636683701000","0.728","2021-11-12"
"1636683716000","0.72785","2021-11-12"
"1636683730000","0.72787","2021-11-12"
"1636683743000","0.72785","2021-11-12"
"1636683756000","0.7282","2021-11-12"
"1636683770000","0.72785","2021-11-12"
"1636683781000","0.728","2021-11-12"
"1636683796000","0.7281","2021-11-12"
"1636683810000","0.72786","2021-11-12"
"1636683823000","0.72787","2021-11-12"
"1636683837000","0.7281","2021-11-12"
"1636683851000","0.72812","2021-11-12"
"1636683864000","0.72786","2021-11-12"
"1636683877000","0.7279","2021-11-12"
"1636683891000","0.727908","2021-11-12"
"1636683903000","0.72786","2021-11-12"
"1636683918000","0.72785","2021-11-12"
"1636683931000","0.72786","2021-11-12"
"1636683941000","0.72785","2021-11-12"
"1636683957000","0.7281","2021-11-12"
"1636683971000","0.72793","2021-11-12"
"1636683984000","0.728025","2021-11-12"
"1636683999000","0.72793","2021-11-12"
"1636684012000","0.727871","2021-11-12"
"1636684023000","0.72786","2021-11-12"
