"timstamp","fx_rate","timestamp for entry"
"1636748226000","0.73303","2021-11-12"
"1636748232000","0.7333","2021-11-12"
"1636748248000","0.733068","2021-11-12"
"1636748259000","0.733052","2021-11-12"
"1636748260000","0.73303","2021-11-12"
"1636748280000","0.73303","2021-11-12"
"1636748290000","0.73304","2021-11-12"
"1636748299000","0.73304","2021-11-12"
"1636748311000","0.73305","2021-11-12"
"1636748321000","0.73306","2021-11-12"
"1636748333000","0.73306","2021-11-12"
"1636748340000","0.733079","2021-11-12"
"1636748340000","0.733079","2021-11-12"
"1636748362000","0.733143","2021-11-12"
"1636748367000","0.73306","2021-11-12"
"1636748387000","0.73309","2021-11-12"
"1636748395000","0.73309","2021-11-12"
"1636748405000","0.733122","2021-11-12"
"1636748411000","0.73311","2021-11-12"
"1636748423000","0.73311","2021-11-12"
"1636748423000","0.73311","2021-11-12"
"1636748423000","0.73311","2021-11-12"
"1636748462000","0.73308","2021-11-12"
"1636748470000","0.73308","2021-11-12"
"1636748482000","0.73309","2021-11-12"
"1636748494000","0.7331","2021-11-12"
"1636748500000","0.73311","2021-11-12"
"1636748515000","0.73311","2021-11-12"
"1636748522000","0.73311","2021-11-12"
"1636748537000","0.73311","2021-11-12"
"1636748548000","0.73312","2021-11-12"
"1636748554000","0.73315","2021-11-12"
"1636748554000","0.73315","2021-11-12"
"1636748576000","0.73311","2021-11-12"
"1636748589000","0.73312","2021-11-12"
"1636748598000","0.73312","2021-11-12"
"1636748603000","0.73311","2021-11-12"
"1636748603000","0.73311","2021-11-12"
"1636748603000","0.73311","2021-11-12"
"1636748642000","0.73311","2021-11-12"
"1636748654000","0.7333","2021-11-12"
"1636748665000","0.7333","2021-11-12"
"1636748675000","0.733159","2021-11-12"
"1636748685000","0.733299","2021-11-12"
"1636748697000","0.73317","2021-11-12"
"1636748708000","0.7334","2021-11-12"
"1636748718000","0.7333","2021-11-12"
"1636748728000","0.7335","2021-11-12"
"1636748738000","0.7334","2021-11-12"
"1636748741000","0.73316","2021-11-12"
"1636748761000","0.733192","2021-11-12"
"1636748773000","0.73315","2021-11-12"
"1636748780000","0.73315","2021-11-12"
"1636748794000","0.7334","2021-11-12"
"1636748804000","0.7332","2021-11-12"
"1636748814000","0.73314","2021-11-12"
"1636748821000","0.733407","2021-11-12"
"1636748836000","0.733299","2021-11-12"
"1636748846000","0.733407","2021-11-12"
"1636748857000","0.733192","2021-11-12"
"1636748865000","0.73317","2021-11-12"
"1636748879000","0.7333","2021-11-12"
"1636748889000","0.733407","2021-11-12"
"1636748900000","0.73317","2021-11-12"
"1636748911000","0.733192","2021-11-12"
"1636748920000","0.73317","2021-11-12"
"1636748931000","0.73317","2021-11-12"
"1636748944000","0.733181","2021-11-12"
"1636748954000","0.73317","2021-11-12"
"1636748965000","0.7334","2021-11-12"
"1636748975000","0.733192","2021-11-12"
"1636748986000","0.73312","2021-11-12"
"1636748997000","0.733138","2021-11-12"
"1636749006000","0.73314","2021-11-12"
"1636749018000","0.73318","2021-11-12"
